event_id,commence,home,away,book,market,side,line,price,updated,pulled_at
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,fanduel,totals,under,41.5,-120,2026-09-20T16:37:13Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betrivers,ml,home,,175,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betrivers,ml,away,,-215,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betrivers,spreads,home,4.0,-109,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betrivers,spreads,away,-4.0,-112,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betrivers,totals,over,41.0,-110,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betrivers,totals,under,41.0,-110,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betmgm,ml,home,,175,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betmgm,ml,away,,-210,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betmgm,spreads,home,4.0,-110,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betmgm,spreads,away,-4.0,-110,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betmgm,totals,over,41.0,-110,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,betmgm,totals,under,41.0,-108,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,espnbet,ml,home,,175,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,espnbet,ml,away,,-210,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,espnbet,spreads,home,3.5,-110,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,espnbet,spreads,away,-3.5,-110,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,espnbet,totals,over,41.5,-105,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,espnbet,totals,under,41.5,-115,2026-09-20T16:36:49Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,pinnacle,ml,home,,172,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,pinnacle,ml,away,,-193,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,pinnacle,spreads,home,4.0,-112,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,pinnacle,spreads,away,-4.0,101,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,pinnacle,totals,over,41.5,-101,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,pinnacle,totals,under,41.5,-112,2026-09-20T16:37:12Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,bovada,ml,home,,165,2026-09-20T16:35:48Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,bovada,ml,away,,-195,2026-09-20T16:35:48Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,bovada,spreads,home,3.5,-110,2026-09-20T16:35:48Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,bovada,spreads,away,-3.5,-110,2026-09-20T16:35:48Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,bovada,totals,over,41.0,-110,2026-09-20T16:35:48Z,1789922239.313711
4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,ARI,SEA,bovada,totals,under,41.0,-110,2026-09-20T16:35:48Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,draftkings,ml,home,,-225,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,draftkings,ml,away,,185,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,draftkings,spreads,home,-4.5,-105,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,draftkings,spreads,away,4.5,-115,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,draftkings,totals,over,50.5,-120,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,draftkings,totals,under,50.5,100,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betonlineag,ml,home,,-205,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betonlineag,ml,away,,177,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betonlineag,spreads,home,-4.0,-107,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betonlineag,spreads,away,4.0,-113,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betonlineag,totals,over,51.0,-110,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betonlineag,totals,under,51.0,-110,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,fanduel,ml,home,,-215,2026-09-20T16:37:13Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,fanduel,ml,away,,180,2026-09-20T16:37:13Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,fanduel,spreads,home,-4.5,-106,2026-09-20T16:37:13Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,fanduel,spreads,away,4.5,-114,2026-09-20T16:37:13Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,fanduel,totals,over,50.5,-118,2026-09-20T16:37:13Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,fanduel,totals,under,50.5,-104,2026-09-20T16:37:13Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betrivers,ml,home,,-215,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betrivers,ml,away,,170,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betrivers,spreads,home,-4.0,-112,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betrivers,spreads,away,4.0,-109,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betrivers,totals,over,51.0,-109,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betrivers,totals,under,51.0,-112,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betmgm,ml,home,,-210,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betmgm,ml,away,,175,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betmgm,spreads,home,-4.0,-110,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betmgm,spreads,away,4.0,-108,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betmgm,totals,over,51.0,-108,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,betmgm,totals,under,51.0,-110,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,espnbet,ml,home,,-210,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,espnbet,ml,away,,175,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,espnbet,spreads,home,-4.5,-105,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,espnbet,spreads,away,4.5,-115,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,espnbet,totals,over,50.5,-120,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,espnbet,totals,under,50.5,100,2026-09-20T16:36:49Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,pinnacle,ml,home,,-203,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,pinnacle,ml,away,,181,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,pinnacle,spreads,home,-4.0,-107,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,pinnacle,spreads,away,4.0,-103,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,pinnacle,totals,over,51.0,-106,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,pinnacle,totals,under,51.0,-106,2026-09-20T16:37:12Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,bovada,ml,home,,-210,2026-09-20T16:35:48Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,bovada,ml,away,,175,2026-09-20T16:35:48Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,bovada,spreads,home,-4.0,-115,2026-09-20T16:35:48Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,bovada,spreads,away,4.0,-105,2026-09-20T16:35:48Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,bovada,totals,over,51.0,-110,2026-09-20T16:35:48Z,1789922239.313711
85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,DAL,WAS,bovada,totals,under,51.0,-110,2026-09-20T16:35:48Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,draftkings,ml,away,,625,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,draftkings,ml,home,,-950,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,draftkings,spreads,away,13.5,-110,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,draftkings,spreads,home,-13.5,-110,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,draftkings,totals,over,44.5,-115,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,draftkings,totals,under,44.5,-105,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betonlineag,ml,away,,686,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betonlineag,ml,home,,-1050,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betonlineag,spreads,away,13.0,-105,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betonlineag,spreads,home,-13.0,-115,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betonlineag,totals,over,45.0,-110,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betonlineag,totals,under,45.0,-110,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,fanduel,ml,away,,660,2026-09-20T16:37:13Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,fanduel,ml,home,,-1000,2026-09-20T16:37:13Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,fanduel,spreads,away,13.5,-115,2026-09-20T16:37:13Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,fanduel,spreads,home,-13.5,-105,2026-09-20T16:37:13Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,fanduel,totals,over,45.5,-102,2026-09-20T16:37:13Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,fanduel,totals,under,45.5,-120,2026-09-20T16:37:13Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betrivers,ml,away,,575,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betrivers,ml,home,,-910,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betrivers,spreads,away,13.0,-112,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betrivers,spreads,home,-13.0,-109,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betrivers,totals,over,45.0,-110,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betrivers,totals,under,45.0,-110,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betmgm,ml,away,,675,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betmgm,ml,home,,-1000,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betmgm,spreads,away,13.5,-112,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betmgm,spreads,home,-13.5,-108,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betmgm,totals,over,45.0,-108,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,betmgm,totals,under,45.0,-110,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,espnbet,ml,away,,700,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,espnbet,ml,home,,-1200,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,espnbet,spreads,away,13.5,-115,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,espnbet,spreads,home,-13.5,-105,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,espnbet,totals,over,44.5,-115,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,espnbet,totals,under,44.5,-105,2026-09-20T16:36:49Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,pinnacle,ml,away,,709,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,pinnacle,ml,home,,-985,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,pinnacle,spreads,away,13.5,-110,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,pinnacle,spreads,home,-13.5,100,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,pinnacle,totals,over,45.5,101,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,pinnacle,totals,under,45.5,-114,2026-09-20T16:37:12Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,bovada,ml,away,,700,2026-09-20T16:35:48Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,bovada,ml,home,,-1200,2026-09-20T16:35:48Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,bovada,spreads,away,13.0,-105,2026-09-20T16:35:48Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,bovada,spreads,home,-13.0,-115,2026-09-20T16:35:48Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,bovada,totals,over,45.0,-110,2026-09-20T16:35:48Z,1789922239.313711
68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,SF,MIA,bovada,totals,under,45.0,-110,2026-09-20T16:35:48Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,draftkings,ml,away,,215,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,draftkings,ml,home,,-265,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,draftkings,spreads,away,6.0,-112,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,draftkings,spreads,home,-6.0,-108,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,draftkings,totals,over,46.5,-102,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,draftkings,totals,under,46.5,-118,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betonlineag,ml,away,,222,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betonlineag,ml,home,,-270,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betonlineag,spreads,away,6.0,-115,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betonlineag,spreads,home,-6.0,-105,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betonlineag,totals,over,46.5,-105,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betonlineag,totals,under,46.5,-115,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,fanduel,ml,away,,235,2026-09-20T16:37:13Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,fanduel,ml,home,,-290,2026-09-20T16:37:13Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,fanduel,spreads,away,6.5,-120,2026-09-20T16:37:13Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,fanduel,spreads,home,-6.5,-102,2026-09-20T16:37:13Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,fanduel,totals,over,45.5,-115,2026-09-20T16:37:13Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,fanduel,totals,under,45.5,-105,2026-09-20T16:37:13Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betrivers,ml,away,,240,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betrivers,ml,home,,-315,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betrivers,spreads,away,6.0,-107,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betrivers,spreads,home,-6.0,-114,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betrivers,totals,over,46.5,-110,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betrivers,totals,under,46.5,-110,2026-09-20T16:36:49Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betmgm,ml,away,,225,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betmgm,ml,home,,-275,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betmgm,totals,over,46.0,-110,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,betmgm,totals,under,46.0,-108,2026-09-20T16:37:12Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,espnbet,ml,away,,230,2026-09-20T16:36:50Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,espnbet,ml,home,,-280,2026-09-20T16:36:50Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,espnbet,spreads,away,6.0,-105,2026-09-20T16:36:50Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,espnbet,spreads,home,-6.0,-115,2026-09-20T16:36:50Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,espnbet,totals,over,45.5,-110,2026-09-20T16:36:50Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,espnbet,totals,under,45.5,-110,2026-09-20T16:36:50Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,bovada,ml,away,,240,2026-09-20T16:35:48Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,bovada,ml,home,,-290,2026-09-20T16:35:48Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,bovada,spreads,away,5.5,-110,2026-09-20T16:35:48Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,bovada,spreads,home,-5.5,-110,2026-09-20T16:35:48Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,bovada,totals,over,45.5,105,2026-09-20T16:35:48Z,1789922239.313711
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,KC,IND,bovada,totals,under,45.5,-125,2026-09-20T16:35:48Z,1789922239.313711
